,Unnamed: 0,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
1046,1046,RSI + MACD,ADI,2010-01-01/2023-01-01,0.3,XLK,12.431666666666667,15.290000000000001,-2.8583333333333343
1047,1047,RSI + MACD,ANSS,2010-01-01/2023-01-01,0.3,S&P 500,14.893333333333333,17.846666666666668,-2.953333333333335
1048,1048,RSI + MACD,AON,2010-01-01/2023-01-01,0.3,XLF,9.555833333333332,18.260833333333334,-8.705000000000002
1049,1049,RSI + MACD,APA,2010-01-01/2023-01-01,0.3,XLE,17.470833333333335,-2.0741666666666667,19.545
1050,1050,RSI + MACD,AAPL,2010-01-01/2023-01-01,0.3,XLK,25.329166666666666,29.56833333333334,-4.239166666666673
1051,1051,RSI + MACD,AMAT,2010-01-01/2023-01-01,0.3,XLK,22.704166666666666,24.622500000000002,-1.9183333333333366
1052,1052,RSI + MACD,APTV,2010-01-01/2023-01-01,0.3,S&P 500,17.97909090909091,22.01272727272727,-4.033636363636358
1053,1053,RSI + MACD,ACGL,2010-01-01/2023-01-01,0.3,S&P 500,8.523333333333333,16.198333333333334,-7.675000000000001
1054,1054,RSI + MACD,ANET,2010-01-01/2023-01-01,0.3,S&P 500,16.8825,32.14875,-15.26625
1055,1055,RSI + MACD,AJG,2010-01-01/2023-01-01,0.3,S&P 500,11.334166666666667,17.721666666666668,-6.387500000000001
1056,1056,RSI + MACD,AIZ,2010-01-01/2023-01-01,0.3,S&P 500,13.321666666666665,13.908333333333333,-0.5866666666666678
1057,1057,RSI + MACD,T,2010-01-01/2023-01-01,0.3,XLC,4.892499999999999,-0.18166666666666664,5.074166666666666
1058,1058,RSI + MACD,ATO,2010-01-01/2023-01-01,0.3,XLU,8.458333333333334,12.428333333333333,-3.969999999999999
1059,1059,RSI + MACD,ADSK,2010-01-01/2023-01-01,0.3,S&P 500,18.780833333333334,19.746666666666666,-0.9658333333333324
1060,1060,RSI + MACD,AZO,2010-01-01/2023-01-01,0.3,XLY,14.564166666666667,23.179999999999996,-8.61583333333333
1061,1061,RSI + MACD,AVB,2010-01-01/2023-01-01,0.3,XLRE,6.026666666666666,7.293333333333332,-1.2666666666666657
1062,1062,RSI + MACD,AVY,2010-01-01/2023-01-01,0.3,S&P 500,13.279166666666667,16.05333333333333,-2.7741666666666642
1063,1063,RSI + MACD,AXON,2010-01-01/2023-01-01,0.3,S&P 500,41.818333333333335,37.93,3.8883333333333354
1064,1064,RSI + MACD,BKR,2010-01-01/2023-01-01,0.3,XLE,7.1549999999999985,-0.2233333333333336,7.378333333333332
1065,1065,RSI + MACD,BALL,2010-01-01/2023-01-01,0.3,S&P 500,12.564166666666667,15.545833333333336,-2.981666666666669
1066,1066,RSI + MACD,BAC,2010-01-01/2023-01-01,0.3,XLF,20.3775,11.860833333333332,8.51666666666667
1067,1067,RSI + MACD,BBWI,2010-01-01/2023-01-01,0.3,S&P 500,12.454999999999998,17.355,-4.900000000000002
1068,1068,RSI + MACD,BAX,2010-01-01/2023-01-01,0.3,XLV,8.555000000000001,8.6525,-0.09749999999999837
1069,1069,RSI + MACD,BDX,2010-01-01/2023-01-01,0.3,S&P 500,11.137500000000001,11.208333333333334,-0.07083333333333286
1070,1070,RSI + MACD,WRB,2010-01-01/2023-01-01,0.3,S&P 500,13.248333333333335,15.824166666666665,-2.57583333333333
1072,1072,RSI + MACD,BBY,2010-01-01/2023-01-01,0.3,XLY,20.263333333333332,10.255833333333332,10.0075
1073,1073,RSI + MACD,BIO,2010-01-01/2023-01-01,0.3,S&P 500,6.364166666666667,17.008333333333336,-10.64416666666667
1074,1074,RSI + MACD,TECH,2010-01-01/2023-01-01,0.3,S&P 500,14.503333333333332,17.895,-3.3916666666666675
1075,1075,RSI + MACD,BIIB,2010-01-01/2023-01-01,0.3,XLV,17.015833333333333,15.991666666666665,1.0241666666666678
1076,1076,RSI + MACD,BLK,2010-01-01/2023-01-01,0.3,XLF,15.2825,13.464166666666666,1.8183333333333351
1077,1077,RSI + MACD,BK,2010-01-01/2023-01-01,0.3,XLF,10.4825,5.879166666666667,4.603333333333333
1078,1078,RSI + MACD,BA,2010-01-01/2023-01-01,0.3,XLI,13.1325,12.500833333333333,0.6316666666666677
1079,1079,RSI + MACD,BKNG,2010-01-01/2023-01-01,0.3,XLY,7.695,20.4725,-12.7775
1080,1080,RSI + MACD,BWA,2010-01-01/2023-01-01,0.3,S&P 500,2.8275000000000006,7.6674999999999995,-4.839999999999999
1081,1081,RSI + MACD,BXP,2010-01-01/2023-01-01,0.3,XLRE,5.3875,2.5175,2.87
1082,1082,RSI + MACD,BSX,2010-01-01/2023-01-01,0.3,XLV,10.758333333333333,18.316666666666666,-7.558333333333334
1083,1083,RSI + MACD,BMY,2010-01-01/2023-01-01,0.3,XLV,10.864166666666668,9.905833333333334,0.9583333333333339
1084,1084,RSI + MACD,AVGO,2010-01-01/2023-01-01,0.3,XLK,18.169166666666666,33.526666666666664,-15.357499999999998
1085,1085,RSI + MACD,BR,2010-01-01/2023-01-01,0.3,S&P 500,14.615833333333333,18.75,-4.134166666666667
1086,1086,RSI + MACD,BRO,2010-01-01/2023-01-01,0.3,S&P 500,8.508333333333333,16.909166666666668,-8.400833333333335
1088,1088,RSI + MACD,BG,2010-01-01/2023-01-01,0.3,S&P 500,11.224166666666667,7.110833333333335,4.113333333333332
1089,1089,RSI + MACD,CHRW,2010-01-01/2023-01-01,0.3,S&P 500,6.676666666666667,4.609166666666668,2.067499999999999
1090,1090,RSI + MACD,CDNS,2010-01-01/2023-01-01,0.3,S&P 500,21.374166666666667,30.767500000000002,-9.393333333333334
1091,1091,RSI + MACD,CZR,2010-01-01/2023-01-01,0.3,S&P 500,29.6125,48.51625,-18.90375
1092,1092,RSI + MACD,CPT,2010-01-01/2023-01-01,0.3,S&P 500,2.1433333333333335,10.53,-8.386666666666667
1093,1093,RSI + MACD,CPB,2010-01-01/2023-01-01,0.3,S&P 500,2.46,3.6024999999999996,-1.1424999999999996
1094,1094,RSI + MACD,COF,2010-01-01/2023-01-01,0.3,XLF,10.0225,12.357500000000002,-2.335000000000001
1095,1095,RSI + MACD,CAH,2010-01-01/2023-01-01,0.3,S&P 500,7.2475,6.630833333333334,0.6166666666666654
1096,1096,RSI + MACD,KMX,2010-01-01/2023-01-01,0.3,S&P 500,30.076666666666668,13.613333333333332,16.46333333333334
1097,1097,RSI + MACD,CCL,2010-01-01/2023-01-01,0.3,S&P 500,4.48,-4.105,8.585
1098,1098,RSI + MACD,CARR,2010-01-01/2023-01-01,0.3,S&P 500,20.529999999999998,31.904999999999998,-11.375
1099,1099,RSI + MACD,CTLT,2010-01-01/2023-01-01,0.3,S&P 500,11.6575,21.033749999999998,-9.376249999999997
1100,1100,RSI + MACD,CAT,2010-01-01/2023-01-01,0.3,XLI,18.155833333333337,11.714999999999998,6.440833333333339
1101,1101,RSI + MACD,CBOE,2010-01-01/2023-01-01,0.3,S&P 500,11.2675,15.296666666666667,-4.029166666666667
1102,1102,RSI + MACD,CBRE,2010-01-01/2023-01-01,0.3,XLRE,10.410833333333333,16.976666666666667,-6.565833333333334
1103,1103,RSI + MACD,CDW,2010-01-01/2023-01-01,0.3,S&P 500,11.096666666666666,26.76111111111111,-15.664444444444444
1104,1104,RSI + MACD,CE,2010-01-01/2023-01-01,0.3,S&P 500,10.77083333333333,13.925833333333332,-3.155000000000001
1105,1105,RSI + MACD,CNC,2010-01-01/2023-01-01,0.3,S&P 500,24.968333333333334,27.50583333333333,-2.537499999999998
1106,1106,RSI + MACD,CNP,2010-01-01/2023-01-01,0.3,S&P 500,5.3758333333333335,7.5125,-2.1366666666666667
1107,1107,RSI + MACD,CDAY,2010-01-01/2023-01-01,0.3,S&P 500,-3.0275,20.935,-23.9625
1108,1108,RSI + MACD,CF,2010-01-01/2023-01-01,0.3,XLB,14.06,20.348333333333333,-6.288333333333332
1109,1109,RSI + MACD,CRL,2010-01-01/2023-01-01,0.3,S&P 500,13.735833333333332,20.726666666666663,-6.990833333333331
1110,1110,RSI + MACD,SCHW,2010-01-01/2023-01-01,0.3,XLF,18.723333333333333,16.904166666666665,1.8191666666666677
1111,1111,RSI + MACD,CHTR,2010-01-01/2023-01-01,0.3,XLC,19.8425,27.123333333333335,-7.280833333333334
1112,1112,RSI + MACD,CVX,2010-01-01/2023-01-01,0.3,XLE,11.954166666666666,7.8825,4.071666666666665
1113,1113,RSI + MACD,CMG,2010-01-01/2023-01-01,0.3,XLY,15.463333333333333,26.033333333333335,-10.570000000000002
1114,1114,RSI + MACD,CB,2010-01-01/2023-01-01,0.3,XLF,12.4525,12.129166666666668,0.32333333333333236
1115,1115,RSI + MACD,CHD,2010-01-01/2023-01-01,0.3,XLP,7.865833333333334,15.483333333333333,-7.617499999999999
1116,1116,RSI + MACD,CI,2010-01-01/2023-01-01,0.3,XLV,15.43416666666667,20.128333333333334,-4.694166666666664
1117,1117,RSI + MACD,CINF,2010-01-01/2023-01-01,0.3,S&P 500,7.9375,13.524166666666666,-5.586666666666666
1118,1118,RSI + MACD,CTAS,2010-01-01/2023-01-01,0.3,S&P 500,11.957499999999998,25.7925,-13.835000000000003
1119,1119,RSI + MACD,CSCO,2010-01-01/2023-01-01,0.3,XLK,13.436666666666667,7.655833333333334,5.780833333333334
1120,1120,RSI + MACD,C,2010-01-01/2023-01-01,0.3,XLF,11.270833333333334,4.52,6.750833333333334
1121,1121,RSI + MACD,CFG,2010-01-01/2023-01-01,0.3,S&P 500,1.1625000000000005,10.521250000000002,-9.35875
1122,1122,RSI + MACD,CLX,2010-01-01/2023-01-01,0.3,XLP,3.339166666666667,7.889999999999998,-4.5508333333333315
1123,1123,RSI + MACD,CME,2010-01-01/2023-01-01,0.3,XLF,0.07749999999999997,11.70083333333333,-11.62333333333333
1124,1124,RSI + MACD,CMS,2010-01-01/2023-01-01,0.3,XLU,5.405833333333333,12.313333333333334,-6.9075000000000015
1125,1125,RSI + MACD,KO,2010-01-01/2023-01-01,0.3,XLP,2.4283333333333332,6.866666666666667,-4.438333333333334
1126,1126,RSI + MACD,CTSH,2010-01-01/2023-01-01,0.3,XLK,12.234166666666665,9.16,3.074166666666665
1127,1127,RSI + MACD,CL,2010-01-01/2023-01-01,0.3,XLP,6.3083333333333345,5.939166666666666,0.3691666666666684
1128,1128,RSI + MACD,CMCSA,2010-01-01/2023-01-01,0.3,XLC,8.323333333333332,14.63,-6.306666666666668
1129,1129,RSI + MACD,CMA,2010-01-01/2023-01-01,0.3,S&P 500,15.717500000000001,10.785833333333334,4.931666666666667
1130,1130,RSI + MACD,CAG,2010-01-01/2023-01-01,0.3,XLP,7.803333333333335,6.454166666666667,1.349166666666668
1131,1131,RSI + MACD,COP,2010-01-01/2023-01-01,0.3,XLE,14.009166666666667,11.910000000000002,2.0991666666666653
1132,1132,RSI + MACD,ED,2010-01-01/2023-01-01,0.3,XLU,2.138333333333333,6.404166666666666,-4.265833333333333
1133,1133,RSI + MACD,STZ,2010-01-01/2023-01-01,0.3,XLP,9.9525,27.177499999999995,-17.224999999999994
1134,1134,RSI + MACD,CEG,2010-01-01/2023-01-01,0.3,S&P 500,,,
1135,1135,RSI + MACD,COO,2010-01-01/2023-01-01,0.3,S&P 500,16.209166666666665,20.460833333333333,-4.251666666666669
1136,1136,RSI + MACD,CPRT,2010-01-01/2023-01-01,0.3,S&P 500,24.356666666666666,25.665000000000003,-1.3083333333333371
1137,1137,RSI + MACD,GLW,2010-01-01/2023-01-01,0.3,S&P 500,4.9191666666666665,7.4025,-2.4833333333333334
1138,1138,RSI + MACD,CTVA,2010-01-01/2023-01-01,0.3,XLB,13.363333333333335,29.23,-15.866666666666665
1139,1139,RSI + MACD,CSGP,2010-01-01/2023-01-01,0.3,S&P 500,14.479999999999999,27.86499999999999,-13.384999999999993
1140,1140,RSI + MACD,COST,2010-01-01/2023-01-01,0.3,XLP,16.830833333333334,19.694166666666664,-2.8633333333333297
1141,1141,RSI + MACD,CTRA,2010-01-01/2023-01-01,0.3,S&P 500,-0.07416666666666656,14.286666666666667,-14.360833333333334
1142,1142,RSI + MACD,CCI,2010-01-01/2023-01-01,0.3,XLRE,5.916666666666667,13.27833333333333,-7.361666666666664
1143,1143,RSI + MACD,CSX,2010-01-01/2023-01-01,0.3,XLI,13.75,17.145,-3.3949999999999996
1144,1144,RSI + MACD,CMI,2010-01-01/2023-01-01,0.3,XLB,15.205833333333333,10.423333333333332,4.782500000000001
1145,1145,RSI + MACD,CVS,2010-01-01/2023-01-01,0.3,XLV,10.300000000000002,11.333333333333334,-1.0333333333333314
1146,1146,RSI + MACD,DHI,2010-01-01/2023-01-01,0.3,XLY,14.136666666666665,18.680833333333336,-4.544166666666671
1147,1147,RSI + MACD,DHR,2010-01-01/2023-01-01,0.3,XLV,17.329166666666666,20.645,-3.315833333333334
1148,1148,RSI + MACD,DRI,2010-01-01/2023-01-01,0.3,S&P 500,11.912500000000001,12.505833333333333,-0.5933333333333319
1149,1149,RSI + MACD,DVA,2010-01-01/2023-01-01,0.3,S&P 500,13.355833333333331,11.145000000000003,2.210833333333328
1150,1150,RSI + MACD,DE,2010-01-01/2023-01-01,0.3,XLI,21.683333333333334,17.963333333333335,3.719999999999999
1151,1151,RSI + MACD,DAL,2010-01-01/2023-01-01,0.3,XLI,24.114166666666673,14.981666666666664,9.13250000000001
1152,1152,RSI + MACD,XRAY,2010-01-01/2023-01-01,0.3,S&P 500,3.981666666666667,3.2499999999999996,0.7316666666666674
1153,1153,RSI + MACD,DVN,2010-01-01/2023-01-01,0.3,XLE,21.054166666666664,9.368333333333334,11.68583333333333
1154,1154,RSI + MACD,DXCM,2010-01-01/2023-01-01,0.3,S&P 500,38.44416666666667,41.35,-2.9058333333333337
1155,1155,RSI + MACD,FANG,2010-01-01/2023-01-01,0.3,S&P 500,12.286,33.394999999999996,-21.108999999999995
1156,1156,RSI + MACD,DLR,2010-01-01/2023-01-01,0.3,XLRE,4.344166666666667,8.013333333333334,-3.6691666666666665
1157,1157,RSI + MACD,DFS,2010-01-01/2023-01-01,0.3,XLF,21.625,20.98166666666667,0.6433333333333309
1158,1158,RSI + MACD,DIS,2010-01-01/2023-01-01,0.3,XLC,6.0125,12.825833333333335,-6.813333333333335
1159,1159,RSI + MACD,DG,2010-01-01/2023-01-01,0.3,XLY,15.183333333333332,20.135833333333334,-4.952500000000002
1160,1160,RSI + MACD,DLTR,2010-01-01/2023-01-01,0.3,XLY,14.559999999999997,18.86,-4.3000000000000025
1161,1161,RSI + MACD,D,2010-01-01/2023-01-01,0.3,XLU,3.970833333333333,5.554166666666667,-1.583333333333334
1162,1162,RSI + MACD,DPZ,2010-01-01/2023-01-01,0.3,S&P 500,12.447500000000003,34.50833333333333,-22.060833333333328
1163,1163,RSI + MACD,DOV,2010-01-01/2023-01-01,0.3,XLI,11.521666666666667,14.250833333333334,-2.729166666666668
1164,1164,RSI + MACD,DOW,2010-01-01/2023-01-01,0.3,XLB,0.5433333333333336,5.906666666666666,-5.363333333333332
1165,1165,RSI + MACD,DTE,2010-01-01/2023-01-01,0.3,XLU,9.175833333333333,10.360833333333332,-1.1849999999999987
1166,1166,RSI + MACD,DUK,2010-01-01/2023-01-01,0.3,XLU,6.239166666666667,6.310833333333335,-0.0716666666666681
1167,1167,RSI + MACD,DD,2010-01-01/2023-01-01,0.3,XLB,12.5725,6.144166666666666,6.428333333333334
1168,1168,RSI + MACD,DXC,2010-01-01/2023-01-01,0.3,S&P 500,13.685833333333335,10.21333333333333,3.4725000000000055
1169,1169,RSI + MACD,EMN,2010-01-01/2023-01-01,0.3,XLB,8.171666666666667,11.558333333333332,-3.386666666666665
1170,1170,RSI + MACD,ETN,2010-01-01/2023-01-01,0.3,XLI,8.603333333333332,13.150833333333333,-4.547500000000001
1171,1171,RSI + MACD,EBAY,2010-01-01/2023-01-01,0.3,XLY,14.23583333333333,15.348333333333334,-1.1125000000000043
1172,1172,RSI + MACD,ECL,2010-01-01/2023-01-01,0.3,XLB,5.734166666666667,12.119166666666667,-6.385
1173,1173,RSI + MACD,EIX,2010-01-01/2023-01-01,0.3,XLU,5.33,5.928333333333335,-0.5983333333333345
1174,1174,RSI + MACD,EW,2010-01-01/2023-01-01,0.3,S&P 500,11.225,23.185,-11.959999999999999
1175,1175,RSI + MACD,EA,2010-01-01/2023-01-01,0.3,XLC,7.1475,22.717499999999998,-15.569999999999997
1176,1176,RSI + MACD,ELV,2010-01-01/2023-01-01,0.3,S&P 500,11.8175,20.910833333333333,-9.093333333333332
1177,1177,RSI + MACD,LLY,2010-01-01/2023-01-01,0.3,XLV,22.116666666666664,20.596666666666668,1.519999999999996
1178,1178,RSI + MACD,EMR,2010-01-01/2023-01-01,0.3,XLI,-0.8866666666666664,6.009999999999999,-6.896666666666666
1179,1179,RSI + MACD,ENPH,2010-01-01/2023-01-01,0.3,S&P 500,72.83000000000001,94.60900000000001,-21.778999999999996
1180,1180,RSI + MACD,ETR,2010-01-01/2023-01-01,0.3,XLU,2.7025000000000006,3.6558333333333333,-0.9533333333333327
1181,1181,RSI + MACD,EOG,2010-01-01/2023-01-01,0.3,XLE,9.118333333333334,11.804166666666667,-2.685833333333333
1182,1182,RSI + MACD,EPAM,2010-01-01/2023-01-01,0.3,S&P 500,17.315,39.712,-22.397000000000002
1183,1183,RSI + MACD,EQT,2010-01-01/2023-01-01,0.3,XLE,13.233333333333334,10.65833333333333,2.5750000000000046
1184,1184,RSI + MACD,EFX,2010-01-01/2023-01-01,0.3,S&P 500,13.950833333333334,17.910833333333333,-3.959999999999999
1185,1185,RSI + MACD,EQIX,2010-01-01/2023-01-01,0.3,XLRE,13.30666666666667,20.02,-6.713333333333329
1186,1186,RSI + MACD,EQR,2010-01-01/2023-01-01,0.3,XLRE,1.184166666666667,5.8,-4.615833333333333
1187,1187,RSI + MACD,ESS,2010-01-01/2023-01-01,0.3,XLRE,9.995,9.825833333333334,0.16916666666666558
1188,1188,RSI + MACD,EL,2010-01-01/2023-01-01,0.3,XLP,13.151666666666666,20.744999999999997,-7.593333333333332
1189,1189,RSI + MACD,ETSY,2010-01-01/2023-01-01,0.3,S&P 500,33.660000000000004,51.23000000000001,-17.570000000000007
1190,1190,RSI + MACD,EG,2010-01-01/2023-01-01,0.3,S&P 500,4.3575,11.760833333333336,-7.403333333333336
1191,1191,RSI + MACD,EVRG,2010-01-01/2023-01-01,0.3,S&P 500,6.920833333333333,9.278333333333334,-2.357500000000001
1192,1192,RSI + MACD,ES,2010-01-01/2023-01-01,0.3,XLU,9.551666666666668,9.938333333333334,-0.3866666666666667
1193,1193,RSI + MACD,EXC,2010-01-01/2023-01-01,0.3,XLU,2.6058333333333334,3.9250000000000003,-1.3191666666666668
1194,1194,RSI + MACD,EXPE,2010-01-01/2023-01-01,0.3,S&P 500,6.100833333333334,11.886666666666665,-5.785833333333331
1195,1195,RSI + MACD,EXPD,2010-01-01/2023-01-01,0.3,S&P 500,8.308333333333334,8.845833333333333,-0.5374999999999996
1196,1196,RSI + MACD,EXR,2010-01-01/2023-01-01,0.3,XLRE,12.277500000000002,24.9075,-12.629999999999997
1197,1197,RSI + MACD,XOM,2010-01-01/2023-01-01,0.3,XLE,9.917500000000002,5.4925,4.4250000000000025
1198,1198,RSI + MACD,FFIV,2010-01-01/2023-01-01,0.3,S&P 500,12.990833333333335,8.051666666666668,4.939166666666667
1199,1199,RSI + MACD,FDS,2010-01-01/2023-01-01,0.3,S&P 500,10.5675,15.677499999999997,-5.109999999999996
1200,1200,RSI + MACD,FICO,2010-01-01/2023-01-01,0.3,S&P 500,17.975833333333334,29.10666666666666,-11.130833333333324
1201,1201,RSI + MACD,FAST,2010-01-01/2023-01-01,0.3,S&P 500,16.633333333333333,13.536666666666667,3.096666666666666
1202,1202,RSI + MACD,FRT,2010-01-01/2023-01-01,0.3,XLRE,0.2933333333333333,4.501666666666667,-4.208333333333334
1203,1203,RSI + MACD,FDX,2010-01-01/2023-01-01,0.3,XLI,10.06,9.785833333333334,0.274166666666666
1204,1204,RSI + MACD,FITB,2010-01-01/2023-01-01,0.3,XLF,12.559166666666668,11.885833333333332,0.6733333333333356
1205,1205,RSI + MACD,FSLR,2010-01-01/2023-01-01,0.3,S&P 500,21.586666666666662,7.63,13.956666666666663
1206,1206,RSI + MACD,FE,2010-01-01/2023-01-01,0.3,XLU,5.7475,1.274166666666667,4.473333333333333
1207,1207,RSI + MACD,FIS,2010-01-01/2023-01-01,0.3,S&P 500,7.490833333333335,12.385833333333332,-4.894999999999998
1208,1208,RSI + MACD,FI,2010-01-01/2023-01-01,0.3,S&P 500,7.570833333333333,19.384999999999994,-11.814166666666662
1209,1209,RSI + MACD,FLT,2010-01-01/2023-01-01,0.3,S&P 500,17.680000000000003,22.077499999999997,-4.397499999999994
1210,1210,RSI + MACD,FMC,2010-01-01/2023-01-01,0.3,XLB,13.184166666666668,14.825833333333334,-1.6416666666666657
1211,1211,RSI + MACD,F,2010-01-01/2023-01-01,0.3,XLY,4.171666666666667,5.035,-0.8633333333333333
1212,1212,RSI + MACD,FTNT,2010-01-01/2023-01-01,0.3,S&P 500,15.406666666666668,36.98583333333333,-21.579166666666666
1213,1213,RSI + MACD,FTV,2010-01-01/2023-01-01,0.3,S&P 500,7.098333333333334,7.390000000000001,-0.29166666666666696
1214,1214,RSI + MACD,FOXA,2010-01-01/2023-01-01,0.3,S&P 500,2.4599999999999995,1.6700000000000002,0.7899999999999994
1215,1215,RSI + MACD,FOX,2010-01-01/2023-01-01,0.3,S&P 500,7.373333333333334,-0.8899999999999993,8.263333333333334
1216,1216,RSI + MACD,BEN,2010-01-01/2023-01-01,0.3,S&P 500,-1.626666666666667,-0.050000000000000266,-1.5766666666666667
1217,1217,RSI + MACD,FCX,2010-01-01/2023-01-01,0.3,XLB,10.696666666666665,8.473333333333334,2.223333333333331
1218,1218,RSI + MACD,GRMN,2010-01-01/2023-01-01,0.3,S&P 500,6.541666666666667,12.378333333333332,-5.836666666666665
1219,1219,RSI + MACD,IT,2010-01-01/2023-01-01,0.3,S&P 500,18.1275,24.165000000000003,-6.037500000000001
1220,1220,RSI + MACD,GEHC,2010-01-01/2023-01-01,0.3,S&P 500,,,
1221,1221,RSI + MACD,GEN,2010-01-01/2023-01-01,0.3,S&P 500,19.575833333333332,5.037499999999999,14.538333333333334
1222,1222,RSI + MACD,GNRC,2010-01-01/2023-01-01,0.3,S&P 500,23.188333333333333,34.76,-11.571666666666665
1223,1223,RSI + MACD,GD,2010-01-01/2023-01-01,0.3,XLI,3.643333333333333,12.240833333333335,-8.597500000000002
1224,1224,RSI + MACD,GE,2010-01-01/2023-01-01,0.3,XLI,11.051666666666668,-0.2600000000000007,11.311666666666667
1225,1225,RSI + MACD,GIS,2010-01-01/2023-01-01,0.3,XLP,6.170833333333333,6.815833333333333,-0.6449999999999996
1226,1226,RSI + MACD,GM,2010-01-01/2023-01-01,0.3,XLY,13.552500000000002,4.844166666666667,8.708333333333336
1227,1227,RSI + MACD,GPC,2010-01-01/2023-01-01,0.3,S&P 500,14.265833333333335,11.51,2.755833333333335
1228,1228,RSI + MACD,GILD,2010-01-01/2023-01-01,0.3,XLV,8.490833333333335,14.866666666666665,-6.375833333333331
1229,1229,RSI + MACD,GL,2010-01-01/2023-01-01,0.3,S&P 500,14.350833333333332,13.6975,0.6533333333333324
1230,1230,RSI + MACD,GPN,2010-01-01/2023-01-01,0.3,S&P 500,12.385833333333336,18.061666666666667,-5.6758333333333315
1231,1231,RSI + MACD,GS,2010-01-01/2023-01-01,0.3,XLF,-0.1041666666666663,9.569166666666666,-9.673333333333332
1232,1232,RSI + MACD,HAL,2010-01-01/2023-01-01,0.3,XLE,17.75583333333333,6.269166666666666,11.486666666666665
1233,1233,RSI + MACD,HIG,2010-01-01/2023-01-01,0.3,S&P 500,9.728333333333332,11.15,-1.4216666666666686
1234,1234,RSI + MACD,HAS,2010-01-01/2023-01-01,0.3,S&P 500,4.689166666666669,7.031666666666667,-2.3424999999999985
1235,1235,RSI + MACD,HCA,2010-01-01/2023-01-01,0.3,XLV,14.725454545454545,23.331818181818186,-8.60636363636364
1236,1236,RSI + MACD,PEAK,2010-01-01/2023-01-01,0.3,XLRE,2.6758333333333333,0.4975000000000008,2.1783333333333323
1237,1237,RSI + MACD,HSIC,2010-01-01/2023-01-01,0.3,S&P 500,13.714166666666666,11.6075,2.1066666666666656
1238,1238,RSI + MACD,HSY,2010-01-01/2023-01-01,0.3,XLP,10.445833333333333,14.729999999999999,-4.284166666666666
1239,1239,RSI + MACD,HES,2010-01-01/2023-01-01,0.3,XLE,19.106666666666666,9.120833333333334,9.985833333333332
1240,1240,RSI + MACD,HPE,2010-01-01/2023-01-01,0.3,S&P 500,3.972857142857143,10.709999999999999,-6.737142857142857
1241,1241,RSI + MACD,HLT,2010-01-01/2023-01-01,0.3,S&P 500,17.12,14.55888888888889,2.561111111111112
1242,1242,RSI + MACD,HOLX,2010-01-01/2023-01-01,0.3,S&P 500,7.240833333333334,14.023333333333333,-6.7825
1243,1243,RSI + MACD,HD,2010-01-01/2023-01-01,0.3,XLY,14.775,21.896666666666665,-7.121666666666664
1244,1244,RSI + MACD,HON,2010-01-01/2023-01-01,0.3,XLI,11.488333333333332,14.24,-2.7516666666666687
1245,1245,RSI + MACD,HRL,2010-01-01/2023-01-01,0.3,S&P 500,4.7475,14.193333333333333,-9.445833333333333
1246,1246,RSI + MACD,HST,2010-01-01/2023-01-01,0.3,XLRE,7.038333333333334,3.225,3.813333333333334
1247,1247,RSI + MACD,HWM,2010-01-01/2023-01-01,0.3,XLI,25.123333333333335,13.053333333333333,12.070000000000002
1248,1248,RSI + MACD,HPQ,2010-01-01/2023-01-01,0.3,S&P 500,15.798333333333334,7.9508333333333345,7.847499999999999
1249,1249,RSI + MACD,HUM,2010-01-01/2023-01-01,0.3,S&P 500,19.699166666666667,21.88333333333333,-2.1841666666666626
1250,1250,RSI + MACD,HBAN,2010-01-01/2023-01-01,0.3,S&P 500,6.210833333333333,9.575000000000001,-3.3641666666666676
1251,1251,RSI + MACD,HII,2010-01-01/2023-01-01,0.3,S&P 500,10.082727272727272,20.919090909090908,-10.836363636363636
1252,1252,RSI + MACD,IBM,2010-01-01/2023-01-01,0.3,S&P 500,7.775833333333332,1.1241666666666663,6.6516666666666655
1253,1253,RSI + MACD,IEX,2010-01-01/2023-01-01,0.3,S&P 500,8.616666666666665,17.148333333333333,-8.531666666666668
1254,1254,RSI + MACD,IDXX,2010-01-01/2023-01-01,0.3,XLV,13.253333333333332,27.22,-13.966666666666667
1255,1255,RSI + MACD,ITW,2010-01-01/2023-01-01,0.3,XLI,13.169999999999996,13.781666666666668,-0.6116666666666717
1256,1256,RSI + MACD,ILMN,2010-01-01/2023-01-01,0.3,S&P 500,20.215000000000003,22.144166666666667,-1.9291666666666636
1257,1257,RSI + MACD,INCY,2010-01-01/2023-01-01,0.3,S&P 500,16.857499999999998,21.47666666666667,-4.619166666666672
1258,1258,RSI + MACD,IR,2010-01-01/2023-01-01,0.3,XLI,22.948,15.245999999999999,7.702000000000002
1259,1259,RSI + MACD,PODD,2010-01-01/2023-01-01,0.3,S&P 500,30.948333333333334,29.756666666666664,1.19166666666667
1260,1260,RSI + MACD,INTC,2010-01-01/2023-01-01,0.3,XLK,4.485,6.554166666666666,-2.069166666666666
1261,1261,RSI + MACD,ICE,2010-01-01/2023-01-01,0.3,XLF,6.156666666666666,14.700833333333335,-8.54416666666667
1262,1262,RSI + MACD,IFF,2010-01-01/2023-01-01,0.3,XLB,10.4275,8.864166666666668,1.5633333333333326
1263,1263,RSI + MACD,IP,2010-01-01/2023-01-01,0.3,XLB,0.5799999999999997,7.0025,-6.4225
