,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
2892,MovingAverageCrossOver,UNP,2000-01-01/2010-01-01,0.3,XLI,2.0344444444444445,11.979999999999999,-9.945555555555554
2893,MovingAverageCrossOver,UAL,2000-01-01/2010-01-01,0.3,XLI,-18.849999999999998,-31.36,12.510000000000002
2894,MovingAverageCrossOver,UPS,2000-01-01/2010-01-01,0.3,XLI,-5.066666666666666,-0.8911111111111113,-4.1755555555555555
2895,MovingAverageCrossOver,URI,2000-01-01/2010-01-01,0.3,XLI,4.883333333333334,-3.688888888888889,8.572222222222223
2896,MovingAverageCrossOver,UNH,2000-01-01/2010-01-01,0.3,XLV,9.136666666666665,15.325555555555553,-6.188888888888888
2897,MovingAverageCrossOver,UHS,2000-01-01/2010-01-01,0.3,XLV,-2.02,5.588888888888889,-7.608888888888888
2898,MovingAverageCrossOver,VLO,2000-01-01/2010-01-01,0.3,XLE,9.212222222222222,23.35333333333333,-14.14111111111111
2899,MovingAverageCrossOver,VTR,2000-01-01/2010-01-01,0.3,XLRE,17.971111111111114,31.448888888888884,-13.47777777777777
2900,MovingAverageCrossOver,VRSN,2000-01-01/2010-01-01,0.3,XLK,-3.671111111111111,-7.91888888888889,4.247777777777779
2901,MovingAverageCrossOver,VZ,2000-01-01/2010-01-01,0.3,XLC,-4.617777777777778,-4.616666666666667,-0.0011111111111112848
2902,MovingAverageCrossOver,VRTX,2000-01-01/2010-01-01,0.3,XLV,3.0011111111111095,5.683333333333334,-2.682222222222224
2903,MovingAverageCrossOver,VFC,2000-01-01/2010-01-01,0.3,XLY,4.473333333333333,11.597777777777777,-7.124444444444444
2904,MovingAverageCrossOver,VTRS,2000-01-01/2010-01-01,0.3,XLV,-4.965555555555556,5.397777777777777,-10.363333333333333
2905,MovingAverageCrossOver,V,2000-01-01/2010-01-01,0.3,XLF,-9.6,-2.3,-7.3
2906,MovingAverageCrossOver,VMC,2000-01-01/2010-01-01,0.3,XLB,4.346666666666667,4.195555555555556,0.15111111111111075
2907,MovingAverageCrossOver,WAB,2000-01-01/2010-01-01,0.3,XLI,11.222222222222223,15.222222222222221,-3.9999999999999982
2908,MovingAverageCrossOver,WBA,2000-01-01/2010-01-01,0.3,XLP,-3.5022222222222217,0.613333333333333,-4.115555555555555
2909,MovingAverageCrossOver,WMT,2000-01-01/2010-01-01,0.3,XLP,-10.426666666666668,-0.3700000000000002,-10.056666666666667
2910,MovingAverageCrossOver,WBD,2000-01-01/2010-01-01,0.3,XLC,23.665,14.092500000000001,9.572499999999998
2911,MovingAverageCrossOver,WM,2000-01-01/2010-01-01,0.3,XLI,-2.397777777777778,6.622222222222223,-9.02
2912,MovingAverageCrossOver,WAT,2000-01-01/2010-01-01,0.3,XLV,-1.086666666666667,1.675555555555555,-2.762222222222222
2913,MovingAverageCrossOver,WEC,2000-01-01/2010-01-01,0.3,XLU,-2.5633333333333335,8.996666666666666,-11.559999999999999
2914,MovingAverageCrossOver,WFC,2000-01-01/2010-01-01,0.3,XLF,2.75,1.7411111111111117,1.0088888888888883
2915,MovingAverageCrossOver,WELL,2000-01-01/2010-01-01,0.3,XLRE,4.766666666666666,10.463333333333333,-5.696666666666667
2916,MovingAverageCrossOver,WST,2000-01-01/2010-01-01,0.3,XLV,2.0088888888888885,14.870000000000001,-12.861111111111112
2917,MovingAverageCrossOver,WDC,2000-01-01/2010-01-01,0.3,XLK,21.27777777777778,24.162222222222223,-2.884444444444444
2918,MovingAverageCrossOver,WY,2000-01-01/2010-01-01,0.3,XLRE,0.20888888888888918,-2.3533333333333335,2.5622222222222226
2919,MovingAverageCrossOver,WHR,2000-01-01/2010-01-01,0.3,XLY,0.948888888888889,1.8399999999999999,-0.8911111111111109
2920,MovingAverageCrossOver,WMB,2000-01-01/2010-01-01,0.3,XLE,19.714444444444446,2.498888888888887,17.21555555555556
2921,MovingAverageCrossOver,WTW,2000-01-01/2010-01-01,0.3,XLF,-0.99125,4.58375,-5.575
2922,MovingAverageCrossOver,GWW,2000-01-01/2010-01-01,0.3,XLI,0.26222222222222213,9.606666666666667,-9.344444444444445
2923,MovingAverageCrossOver,WYNN,2000-01-01/2010-01-01,0.3,XLY,21.798571428571424,32.11142857142857,-10.312857142857144
2924,MovingAverageCrossOver,XEL,2000-01-01/2010-01-01,0.3,XLU,-1.7444444444444447,-0.07000000000000009,-1.6744444444444446
2925,MovingAverageCrossOver,YUM,2000-01-01/2010-01-01,0.3,XLY,1.0377777777777781,18.752222222222223,-17.714444444444446
2926,MovingAverageCrossOver,ZBRA,2000-01-01/2010-01-01,0.3,XLK,-0.007777777777778599,3.2855555555555545,-3.293333333333333
2927,MovingAverageCrossOver,ZBH,2000-01-01/2010-01-01,0.3,XLV,1.7175000000000002,9.436250000000001,-7.718750000000001
2928,MovingAverageCrossOver,ZION,2000-01-01/2010-01-01,0.3,XLF,-1.8199999999999998,-7.16,5.34
2929,RSI + MACD + EMA9,MMM,2000-01-01/2010-01-01,0.3,XLI,-0.9177777777777776,4.438888888888887,-5.356666666666665
2930,RSI + MACD + EMA9,AOS,2000-01-01/2010-01-01,0.3,XLI,11.855555555555558,9.638888888888888,2.2166666666666703
2931,RSI + MACD + EMA9,ABT,2000-01-01/2010-01-01,0.3,XLV,1.3688888888888897,3.0700000000000003,-1.7011111111111106
2932,RSI + MACD + EMA9,ACN,2000-01-01/2010-01-01,0.3,XLK,3.3550000000000004,9.25375,-5.89875
2933,RSI + MACD + EMA9,ATVI,2000-01-01/2010-01-01,0.3,XLC,34.967777777777776,41.49444444444444,-6.526666666666664
2934,RSI + MACD + EMA9,ADM,2000-01-01/2010-01-01,0.3,XLP,3.907777777777778,15.056666666666665,-11.148888888888887
2935,RSI + MACD + EMA9,ADBE,2000-01-01/2010-01-01,0.3,XLK,11.445555555555554,2.7144444444444447,8.73111111111111
2936,RSI + MACD + EMA9,ADP,2000-01-01/2010-01-01,0.3,XLI,-1.417777777777778,-2.236666666666667,0.8188888888888888
2937,RSI + MACD + EMA9,AAP,2000-01-01/2010-01-01,0.3,XLY,14.911250000000003,14.6175,0.29375000000000284
2938,RSI + MACD + EMA9,AES,2000-01-01/2010-01-01,0.3,XLU,-15.64777777777778,-0.5099999999999985,-15.137777777777782
2939,RSI + MACD + EMA9,AFL,2000-01-01/2010-01-01,0.3,XLF,2.331111111111111,4.666666666666667,-2.335555555555556
2940,RSI + MACD + EMA9,A,2000-01-01/2010-01-01,0.3,XLV,8.257777777777777,-8.246666666666666,16.504444444444445
2941,RSI + MACD + EMA9,APD,2000-01-01/2010-01-01,0.3,XLB,4.924444444444444,9.36,-4.435555555555555
2942,RSI + MACD + EMA9,AKAM,2000-01-01/2010-01-01,0.3,XLK,12.49,28.23777777777778,-15.74777777777778
2943,RSI + MACD + EMA9,ALK,2000-01-01/2010-01-01,0.3,XLI,22.903333333333332,-0.44555555555555554,23.348888888888887
2944,RSI + MACD + EMA9,ALB,2000-01-01/2010-01-01,0.3,XLB,6.252222222222222,14.274444444444448,-8.022222222222226
2945,RSI + MACD + EMA9,ARE,2000-01-01/2010-01-01,0.3,XLRE,12.538888888888886,7.103333333333334,5.435555555555552
2946,RSI + MACD + EMA9,ALGN,2000-01-01/2010-01-01,0.3,XLV,13.075000000000001,33.48625,-20.411249999999995
2947,RSI + MACD + EMA9,LNT,2000-01-01/2010-01-01,0.3,XLU,-1.2111111111111112,0.6666666666666674,-1.8777777777777787
2948,RSI + MACD + EMA9,ALL,2000-01-01/2010-01-01,0.3,XLF,1.887777777777777,1.7366666666666677,0.15111111111110942
2949,RSI + MACD + EMA9,GOOGL,2000-01-01/2010-01-01,0.3,XLC,9.376,28.550000000000004,-19.174000000000007
2950,RSI + MACD + EMA9,GOOG,2000-01-01/2010-01-01,0.3,XLC,9.376,28.550000000000004,-19.174000000000007
2951,RSI + MACD + EMA9,MO,2000-01-01/2010-01-01,0.3,XLP,12.672222222222222,2.4788888888888883,10.193333333333335
2952,RSI + MACD + EMA9,AMZN,2000-01-01/2010-01-01,0.3,XLY,45.14888888888889,22.565555555555555,22.583333333333336
2953,RSI + MACD + EMA9,AMD,2000-01-01/2010-01-01,0.3,XLK,11.516666666666667,-9.354444444444447,20.871111111111112
2954,RSI + MACD + EMA9,AEE,2000-01-01/2010-01-01,0.3,XLU,-0.8622222222222222,-2.405555555555555,1.5433333333333328
2955,RSI + MACD + EMA9,AAL,2000-01-01/2010-01-01,0.3,XLI,1.8049999999999997,-23.9825,25.7875
2956,RSI + MACD + EMA9,AEP,2000-01-01/2010-01-01,0.3,XLU,3.81,0.2333333333333331,3.576666666666667
2957,RSI + MACD + EMA9,AXP,2000-01-01/2010-01-01,0.3,XLF,2.5633333333333335,-3.5555555555555562,6.11888888888889
2958,RSI + MACD + EMA9,AIG,2000-01-01/2010-01-01,0.3,XLF,-7.0055555555555555,-18.602222222222224,11.596666666666668
2959,RSI + MACD + EMA9,AMT,2000-01-01/2010-01-01,0.3,XLRE,7.071111111111112,20.01222222222222,-12.941111111111109
2960,RSI + MACD + EMA9,AWK,2000-01-01/2010-01-01,0.3,XLU,2.23,-5.67,7.9
2961,RSI + MACD + EMA9,AMP,2000-01-01/2010-01-01,0.3,XLF,-10.709999999999999,-3.379999999999999,-7.33
2962,RSI + MACD + EMA9,ABC,2000-01-01/2010-01-01,0.3,XLV,14.085555555555556,14.84222222222222,-0.7566666666666642
2963,RSI + MACD + EMA9,AME,2000-01-01/2010-01-01,0.3,XLI,13.784444444444446,21.024444444444445,-7.239999999999998
2964,RSI + MACD + EMA9,AMGN,2000-01-01/2010-01-01,0.3,XLV,5.577777777777777,-0.8766666666666668,6.4544444444444435
2965,RSI + MACD + EMA9,APH,2000-01-01/2010-01-01,0.3,XLK,10.7,12.974444444444446,-2.2744444444444465
2966,RSI + MACD + EMA9,ADI,2000-01-01/2010-01-01,0.3,XLK,6.563333333333334,-9.463333333333331,16.026666666666664
2967,RSI + MACD + EMA9,ANSS,2000-01-01/2010-01-01,0.3,XLK,14.603333333333333,33.101111111111116,-18.497777777777785
2968,RSI + MACD + EMA9,AON,2000-01-01/2010-01-01,0.3,XLF,8.04888888888889,3.7799999999999994,4.26888888888889
2969,RSI + MACD + EMA9,APA,2000-01-01/2010-01-01,0.3,XLE,20.66222222222222,17.07222222222222,3.59
2970,RSI + MACD + EMA9,AAPL,2000-01-01/2010-01-01,0.3,XLK,39.18888888888889,37.43111111111111,1.7577777777777825
2971,RSI + MACD + EMA9,AMAT,2000-01-01/2010-01-01,0.3,XLK,-1.7555555555555553,-10.448888888888888,8.693333333333333
2972,RSI + MACD + EMA9,ACGL,2000-01-01/2010-01-01,0.3,XLF,10.801111111111112,18.344444444444445,-7.543333333333333
2973,RSI + MACD + EMA9,AJG,2000-01-01/2010-01-01,0.3,XLF,-2.2066666666666674,1.018888888888889,-3.225555555555556
2974,RSI + MACD + EMA9,AIZ,2000-01-01/2010-01-01,0.3,XLF,-6.644000000000001,6.944,-13.588000000000001
2975,RSI + MACD + EMA9,T,2000-01-01/2010-01-01,0.3,XLC,3.4111111111111105,-4.263333333333333,7.674444444444443
2976,RSI + MACD + EMA9,ATO,2000-01-01/2010-01-01,0.3,XLU,6.358888888888888,3.4655555555555555,2.8933333333333326
2977,RSI + MACD + EMA9,ADSK,2000-01-01/2010-01-01,0.3,XLK,11.49888888888889,20.799999999999997,-9.301111111111107
2978,RSI + MACD + EMA9,AZO,2000-01-01/2010-01-01,0.3,XLY,17.434444444444445,24.59111111111111,-7.156666666666666
2979,RSI + MACD + EMA9,AVB,2000-01-01/2010-01-01,0.3,XLRE,4.776666666666666,7.484444444444443,-2.7077777777777765
2980,RSI + MACD + EMA9,AVY,2000-01-01/2010-01-01,0.3,XLB,-1.4844444444444445,-5.895555555555556,4.411111111111111
2981,RSI + MACD + EMA9,AXON,2000-01-01/2010-01-01,0.3,XLI,81.04875000000001,101.5925,-20.54374999999999
2982,RSI + MACD + EMA9,BKR,2000-01-01/2010-01-01,0.3,XLE,4.391111111111112,4.932222222222221,-0.5411111111111095
2983,RSI + MACD + EMA9,BALL,2000-01-01/2010-01-01,0.3,XLB,10.943333333333335,22.927777777777777,-11.984444444444442
2984,RSI + MACD + EMA9,BAC,2000-01-01/2010-01-01,0.3,XLF,3.453333333333334,-2.422222222222222,5.875555555555556
2985,RSI + MACD + EMA9,BBWI,2000-01-01/2010-01-01,0.3,XLY,1.0488888888888888,-2.618888888888889,3.6677777777777774
2986,RSI + MACD + EMA9,BAX,2000-01-01/2010-01-01,0.3,XLV,4.663333333333333,7.387777777777779,-2.724444444444446
2987,RSI + MACD + EMA9,BDX,2000-01-01/2010-01-01,0.3,XLV,6.775555555555556,11.305555555555557,-4.530000000000001
2988,RSI + MACD + EMA9,WRB,2000-01-01/2010-01-01,0.3,XLF,15.445555555555554,22.407777777777774,-6.96222222222222
2989,RSI + MACD + EMA9,BBY,2000-01-01/2010-01-01,0.3,XLY,17.567777777777778,4.624444444444444,12.943333333333333
2990,RSI + MACD + EMA9,BIO,2000-01-01/2010-01-01,0.3,XLV,8.065555555555555,25.151111111111113,-17.08555555555556
2991,RSI + MACD + EMA9,TECH,2000-01-01/2010-01-01,0.3,XLV,-11.818888888888889,5.383333333333334,-17.202222222222222
2992,RSI + MACD + EMA9,BIIB,2000-01-01/2010-01-01,0.3,XLV,8.309999999999999,4.663333333333333,3.6466666666666656
2993,RSI + MACD + EMA9,BLK,2000-01-01/2010-01-01,0.3,XLF,13.953333333333333,22.793333333333333,-8.84
2994,RSI + MACD + EMA9,BK,2000-01-01/2010-01-01,0.3,XLF,5.3566666666666665,-4.887777777777777,10.244444444444444
2995,RSI + MACD + EMA9,BA,2000-01-01/2010-01-01,0.3,XLI,1.3511111111111112,2.903333333333333,-1.5522222222222217
2996,RSI + MACD + EMA9,BKNG,2000-01-01/2010-01-01,0.3,XLY,19.467777777777776,14.93222222222222,4.535555555555556
2997,RSI + MACD + EMA9,BWA,2000-01-01/2010-01-01,0.3,XLY,14.692222222222224,15.5,-0.8077777777777762
2998,RSI + MACD + EMA9,BXP,2000-01-01/2010-01-01,0.3,XLRE,1.7811111111111113,6.865555555555555,-5.084444444444443
2999,RSI + MACD + EMA9,BSX,2000-01-01/2010-01-01,0.3,XLV,4.648888888888889,6.195555555555553,-1.5466666666666642
3000,RSI + MACD + EMA9,BMY,2000-01-01/2010-01-01,0.3,XLV,-3.6944444444444438,-7.993333333333335,4.298888888888891
3001,RSI + MACD + EMA9,BR,2000-01-01/2010-01-01,0.3,XLI,-2.995,-2.855,-0.14000000000000012
3002,RSI + MACD + EMA9,BRO,2000-01-01/2010-01-01,0.3,XLF,12.472222222222221,16.836666666666662,-4.364444444444441
3003,RSI + MACD + EMA9,BG,2000-01-01/2010-01-01,0.3,XLP,9.45875,19.235,-9.77625
3004,RSI + MACD + EMA9,CHRW,2000-01-01/2010-01-01,0.3,XLI,8.461111111111112,17.983333333333334,-9.522222222222222
3005,RSI + MACD + EMA9,CDNS,2000-01-01/2010-01-01,0.3,XLK,-10.469999999999999,-9.826666666666666,-0.6433333333333326
3006,RSI + MACD + EMA9,CPT,2000-01-01/2010-01-01,0.3,XLRE,-1.6000000000000005,3.4000000000000004,-5.000000000000001
3007,RSI + MACD + EMA9,CPB,2000-01-01/2010-01-01,0.3,XLP,5.352222222222222,0.9166666666666665,4.435555555555556
3008,RSI + MACD + EMA9,COF,2000-01-01/2010-01-01,0.3,XLF,-3.3344444444444443,-3.3388888888888895,0.004444444444445139
3009,RSI + MACD + EMA9,CAH,2000-01-01/2010-01-01,0.3,XLV,8.743333333333332,-1.6422222222222236,10.385555555555555
3010,RSI + MACD + EMA9,KMX,2000-01-01/2010-01-01,0.3,XLY,21.885555555555555,45.76888888888888,-23.883333333333326
3011,RSI + MACD + EMA9,CCL,2000-01-01/2010-01-01,0.3,XLY,9.63,2.5266666666666673,7.1033333333333335
3012,RSI + MACD + EMA9,CAT,2000-01-01/2010-01-01,0.3,XLI,14.682222222222224,11.655555555555555,3.026666666666669
3013,RSI + MACD + EMA9,CBRE,2000-01-01/2010-01-01,0.3,XLRE,-8.386,18.236,-26.622
3014,RSI + MACD + EMA9,CE,2000-01-01/2010-01-01,0.3,XLB,13.192499999999999,13.075,0.11749999999999972
3015,RSI + MACD + EMA9,CNC,2000-01-01/2010-01-01,0.3,XLV,6.436249999999999,17.8575,-11.421250000000002
3016,RSI + MACD + EMA9,CNP,2000-01-01/2010-01-01,0.3,XLU,9.63888888888889,-3.826666666666668,13.465555555555557
3017,RSI + MACD + EMA9,CF,2000-01-01/2010-01-01,0.3,XLB,35.17,76.8775,-41.707499999999996
3018,RSI + MACD + EMA9,CRL,2000-01-01/2010-01-01,0.3,XLV,-0.9544444444444449,5.064444444444446,-6.01888888888889
3019,RSI + MACD + EMA9,SCHW,2000-01-01/2010-01-01,0.3,XLF,-0.8599999999999994,-3.209999999999999,2.3499999999999996
3020,RSI + MACD + EMA9,CVX,2000-01-01/2010-01-01,0.3,XLE,10.412222222222223,7.198888888888888,3.2133333333333347
3021,RSI + MACD + EMA9,CMG,2000-01-01/2010-01-01,0.3,XLY,-12.780000000000001,18.296666666666667,-31.076666666666668
3022,RSI + MACD + EMA9,CB,2000-01-01/2010-01-01,0.3,XLF,10.752222222222223,6.324444444444444,4.427777777777779
3023,RSI + MACD + EMA9,CHD,2000-01-01/2010-01-01,0.3,XLP,1.44,18.28,-16.84
3024,RSI + MACD + EMA9,CI,2000-01-01/2010-01-01,0.3,XLV,-2.631111111111111,2.4833333333333325,-5.114444444444444
3025,RSI + MACD + EMA9,CINF,2000-01-01/2010-01-01,0.3,XLF,1.8533333333333328,-2.191111111111111,4.044444444444443
3026,RSI + MACD + EMA9,CTAS,2000-01-01/2010-01-01,0.3,XLI,4.4511111111111115,-4.185555555555556,8.636666666666667
3027,RSI + MACD + EMA9,CSCO,2000-01-01/2010-01-01,0.3,XLK,-4.156666666666667,-5.463333333333334,1.3066666666666666
3028,RSI + MACD + EMA9,C,2000-01-01/2010-01-01,0.3,XLF,-3.9055555555555554,-15.393333333333336,11.487777777777781
3029,RSI + MACD + EMA9,CLX,2000-01-01/2010-01-01,0.3,XLP,0.6955555555555556,4.201111111111111,-3.505555555555555
3030,RSI + MACD + EMA9,CME,2000-01-01/2010-01-01,0.3,XLF,22.26142857142857,42.097142857142856,-19.835714285714285
3031,RSI + MACD + EMA9,CMS,2000-01-01/2010-01-01,0.3,XLU,4.347777777777777,-1.0255555555555558,5.373333333333333
3032,RSI + MACD + EMA9,KO,2000-01-01/2010-01-01,0.3,XLP,1.5066666666666668,-0.9033333333333332,2.41
3033,RSI + MACD + EMA9,CTSH,2000-01-01/2010-01-01,0.3,XLK,19.68888888888889,31.85111111111111,-12.16222222222222
3034,RSI + MACD + EMA9,CL,2000-01-01/2010-01-01,0.3,XLP,3.7733333333333325,2.887777777777778,0.8855555555555545
3035,RSI + MACD + EMA9,CMCSA,2000-01-01/2010-01-01,0.3,XLC,-5.273333333333333,-4.343333333333333,-0.9300000000000006
3036,RSI + MACD + EMA9,CMA,2000-01-01/2010-01-01,0.3,XLF,-6.213333333333334,-5.66,-0.5533333333333337
3037,RSI + MACD + EMA9,CAG,2000-01-01/2010-01-01,0.3,XLP,2.418888888888889,-0.1722222222222226,2.5911111111111116
3038,RSI + MACD + EMA9,COP,2000-01-01/2010-01-01,0.3,XLE,13.414444444444444,9.47888888888889,3.9355555555555544
3039,RSI + MACD + EMA9,ED,2000-01-01/2010-01-01,0.3,XLU,1.0477777777777777,2.4166666666666665,-1.3688888888888888
3040,RSI + MACD + EMA9,STZ,2000-01-01/2010-01-01,0.3,XLP,10.977777777777778,12.577777777777776,-1.5999999999999979
3041,RSI + MACD + EMA9,COO,2000-01-01/2010-01-01,0.3,XLV,7.115555555555555,10.288888888888888,-3.173333333333333
3042,RSI + MACD + EMA9,CPRT,2000-01-01/2010-01-01,0.3,XLI,9.875555555555557,17.959999999999997,-8.08444444444444
3043,RSI + MACD + EMA9,GLW,2000-01-01/2010-01-01,0.3,XLK,21.946666666666665,1.0033333333333334,20.94333333333333
3044,RSI + MACD + EMA9,CSGP,2000-01-01/2010-01-01,0.3,XLRE,1.0288888888888887,4.513333333333333,-3.484444444444444
3045,RSI + MACD + EMA9,COST,2000-01-01/2010-01-01,0.3,XLP,1.702222222222222,3.467777777777778,-1.765555555555556
3046,RSI + MACD + EMA9,CTRA,2000-01-01/2010-01-01,0.3,XLE,26.260000000000005,22.61777777777778,3.6422222222222267
3047,RSI + MACD + EMA9,CCI,2000-01-01/2010-01-01,0.3,XLRE,11.898888888888889,12.99888888888889,-1.1000000000000014
3048,RSI + MACD + EMA9,CSX,2000-01-01/2010-01-01,0.3,XLI,11.12,16.135555555555555,-5.015555555555556
3049,RSI + MACD + EMA9,CMI,2000-01-01/2010-01-01,0.3,XLI,5.0022222222222235,21.924444444444447,-16.922222222222224
3050,RSI + MACD + EMA9,CVS,2000-01-01/2010-01-01,0.3,XLV,-0.4977777777777782,6.773333333333333,-7.271111111111112
3051,RSI + MACD + EMA9,DHI,2000-01-01/2010-01-01,0.3,XLY,9.594444444444443,17.275555555555556,-7.681111111111113
3052,RSI + MACD + EMA9,DHR,2000-01-01/2010-01-01,0.3,XLV,3.994444444444445,11.172222222222222,-7.177777777777777
3053,RSI + MACD + EMA9,DRI,2000-01-01/2010-01-01,0.3,XLY,23.202222222222225,14.183333333333334,9.018888888888892
3054,RSI + MACD + EMA9,DVA,2000-01-01/2010-01-01,0.3,XLV,11.841111111111111,39.25555555555556,-27.41444444444445
3055,RSI + MACD + EMA9,DE,2000-01-01/2010-01-01,0.3,XLI,4.351111111111111,11.864444444444445,-7.513333333333334
3056,RSI + MACD + EMA9,DAL,2000-01-01/2010-01-01,0.3,XLI,-19.945,-34.79,14.844999999999999
3057,RSI + MACD + EMA9,XRAY,2000-01-01/2010-01-01,0.3,XLV,6.40111111111111,13.72888888888889,-7.327777777777779
3058,RSI + MACD + EMA9,DVN,2000-01-01/2010-01-01,0.3,XLE,12.495555555555557,13.37111111111111,-0.8755555555555539
3059,RSI + MACD + EMA9,DXCM,2000-01-01/2010-01-01,0.3,XLV,3.7250000000000014,-14.445,18.17
3060,RSI + MACD + EMA9,DLR,2000-01-01/2010-01-01,0.3,XLRE,0.736,27.384000000000004,-26.648000000000003
3061,RSI + MACD + EMA9,DFS,2000-01-01/2010-01-01,0.3,XLF,1.7,-28.275,29.974999999999998
3062,RSI + MACD + EMA9,DIS,2000-01-01/2010-01-01,0.3,XLC,6.238888888888888,-2.671111111111111,8.91
3063,RSI + MACD + EMA9,DLTR,2000-01-01/2010-01-01,0.3,XLP,1.8411111111111111,4.392222222222222,-2.551111111111111
3064,RSI + MACD + EMA9,D,2000-01-01/2010-01-01,0.3,XLU,1.9200000000000002,4.557777777777777,-2.637777777777777
3065,RSI + MACD + EMA9,DPZ,2000-01-01/2010-01-01,0.3,XLY,-4.4860000000000015,-7.638000000000001,3.1519999999999992
3066,RSI + MACD + EMA9,DOV,2000-01-01/2010-01-01,0.3,XLI,4.552222222222223,-1.9988888888888892,6.551111111111112
3067,RSI + MACD + EMA9,DTE,2000-01-01/2010-01-01,0.3,XLU,-5.078888888888888,0.7966666666666673,-5.875555555555556
3068,RSI + MACD + EMA9,DUK,2000-01-01/2010-01-01,0.3,XLU,-0.21999999999999986,0.09111111111111153,-0.3111111111111114
3069,RSI + MACD + EMA9,DD,2000-01-01/2010-01-01,0.3,XLB,2.77,-3.768888888888889,6.53888888888889
3070,RSI + MACD + EMA9,DXC,2000-01-01/2010-01-01,0.3,XLK,-1.8755555555555563,-3.5233333333333334,1.6477777777777771
3071,RSI + MACD + EMA9,EMN,2000-01-01/2010-01-01,0.3,XLB,-2.535555555555556,1.3733333333333329,-3.908888888888889
3072,RSI + MACD + EMA9,ETN,2000-01-01/2010-01-01,0.3,XLI,1.9144444444444442,7.84,-5.9255555555555555
3073,RSI + MACD + EMA9,EBAY,2000-01-01/2010-01-01,0.3,XLY,8.504444444444443,6.711111111111113,1.7933333333333303
3074,RSI + MACD + EMA9,ECL,2000-01-01/2010-01-01,0.3,XLB,3.781111111111111,9.17,-5.388888888888889
3075,RSI + MACD + EMA9,EIX,2000-01-01/2010-01-01,0.3,XLU,5.383333333333333,9.164444444444445,-3.7811111111111124
3076,RSI + MACD + EMA9,EW,2000-01-01/2010-01-01,0.3,XLV,20.48,15.34,5.140000000000001
3077,RSI + MACD + EMA9,EA,2000-01-01/2010-01-01,0.3,XLC,-0.11777777777777804,3.54,-3.657777777777778
3078,RSI + MACD + EMA9,ELV,2000-01-01/2010-01-01,0.3,XLV,17.27375,12.38125,4.8925
3079,RSI + MACD + EMA9,LLY,2000-01-01/2010-01-01,0.3,XLV,-1.948888888888889,-8.207777777777778,6.258888888888889
3080,RSI + MACD + EMA9,EMR,2000-01-01/2010-01-01,0.3,XLI,-8.115555555555556,2.6899999999999995,-10.805555555555555
3081,RSI + MACD + EMA9,ETR,2000-01-01/2010-01-01,0.3,XLU,4.768888888888889,12.546666666666669,-7.7777777777777795
3082,RSI + MACD + EMA9,EOG,2000-01-01/2010-01-01,0.3,XLE,16.995555555555555,23.045555555555556,-6.050000000000001
3083,RSI + MACD + EMA9,EQT,2000-01-01/2010-01-01,0.3,XLE,5.166666666666668,14.865555555555558,-9.69888888888889
3084,RSI + MACD + EMA9,EFX,2000-01-01/2010-01-01,0.3,XLI,7.408888888888888,1.3966666666666658,6.012222222222222
3085,RSI + MACD + EMA9,EQIX,2000-01-01/2010-01-01,0.3,XLRE,41.59,9.524444444444445,32.06555555555556
3086,RSI + MACD + EMA9,EQR,2000-01-01/2010-01-01,0.3,XLRE,2.7066666666666666,2.8655555555555545,-0.15888888888888797
3087,RSI + MACD + EMA9,ESS,2000-01-01/2010-01-01,0.3,XLRE,3.853333333333334,7.123333333333333,-3.269999999999999
3088,RSI + MACD + EMA9,EL,2000-01-01/2010-01-01,0.3,XLP,5.998888888888889,-1.7655555555555555,7.764444444444444
3089,RSI + MACD + EMA9,EG,2000-01-01/2010-01-01,0.3,XLF,1.9922222222222221,10.017777777777777,-8.025555555555554
3090,RSI + MACD + EMA9,EVRG,2000-01-01/2010-01-01,0.3,XLU,-3.6955555555555555,2.214444444444444,-5.91
3091,RSI + MACD + EMA9,ES,2000-01-01/2010-01-01,0.3,XLU,-1.6655555555555555,1.806666666666666,-3.4722222222222214
3092,RSI + MACD + EMA9,EXC,2000-01-01/2010-01-01,0.3,XLU,3.215555555555555,10.63,-7.414444444444445
3093,RSI + MACD + EMA9,EXPE,2000-01-01/2010-01-01,0.3,XLY,13.215,-1.7925000000000009,15.0075
3094,RSI + MACD + EMA9,EXPD,2000-01-01/2010-01-01,0.3,XLI,11.498888888888889,14.367777777777778,-2.8688888888888897
3095,RSI + MACD + EMA9,EXR,2000-01-01/2010-01-01,0.3,XLRE,0.7260000000000005,-6.232,6.958000000000001
3096,RSI + MACD + EMA9,XOM,2000-01-01/2010-01-01,0.3,XLE,1.828888888888889,7.275555555555554,-5.446666666666665
3097,RSI + MACD + EMA9,FFIV,2000-01-01/2010-01-01,0.3,XLK,6.491111111111111,14.949999999999998,-8.458888888888886
3098,RSI + MACD + EMA9,FDS,2000-01-01/2010-01-01,0.3,XLF,5.326666666666667,12.163333333333334,-6.836666666666667
3099,RSI + MACD + EMA9,FICO,2000-01-01/2010-01-01,0.3,XLK,2.997777777777778,7.7700000000000005,-4.772222222222222
3100,RSI + MACD + EMA9,FAST,2000-01-01/2010-01-01,0.3,XLI,13.29888888888889,12.43222222222222,0.8666666666666689
